Id,CreationDate,PostId,RelatedPostId,LinkTypeId
272302,2011-08-25T04:45:45.233,5666,5550,1
272303,2011-08-25T04:56:09.077,5685,5666,1
273279,2011-08-26T13:32:17.863,5701,4904,1
273280,2011-08-26T13:32:17.867,5701,3164,1
273281,2011-08-26T13:32:17.867,5701,141,1
273907,2011-08-26T21:31:02.453,5718,623,1
274858,2011-08-27T21:07:13.303,5730,5656,1
275109,2011-08-28T02:39:36.630,27,5558,1
276010,2011-08-28T20:16:33.177,5734,3815,1
277761,2011-08-29T23:09:49.610,5762,370,1
278837,2011-08-30T17:20:08.377,5778,244,1
280488,2011-08-31T19:18:16.457,5806,1950,1
281514,2011-09-01T00:40:58.620,5815,4203,1
281515,2011-09-01T01:17:54.340,5814,5739,1
281516,2011-09-01T01:17:54.340,5814,1333,1
281567,2011-09-01T02:00:37.350,5815,4486,1
281593,2011-09-01T02:28:52.793,5806,4530,1
283119,2011-09-02T03:29:26.153,5836,592,1
283520,2011-09-02T14:45:12.890,4285,959,1
283946,2011-09-02T20:01:07.153,5846,3906,1
284322,2011-09-03T02:59:15.900,5853,5825,1
285323,2011-09-04T06:02:56.800,5857,4141,1
285374,2011-09-04T06:14:48.903,5857,1726,1
285400,2011-09-04T06:25:14.730,5857,1865,1
285426,2011-09-04T06:30:19.970,5857,244,1
286977,2011-09-05T04:41:44.393,5869,5136,1
287253,2011-09-05T13:14:29.690,5877,573,1
288054,2011-09-06T12:55:41.240,5895,1827,1
288730,2011-09-06T21:24:51.220,5916,5883,1
289156,2011-09-07T08:58:22.313,5927,592,1
289632,2011-09-07T17:16:08.650,5941,3868,1
289683,2011-09-07T18:38:57.370,5941,5343,1
289759,2011-09-07T19:26:41.860,5950,318,1
289985,2011-09-07T22:56:39.700,5950,5941,1
290636,2011-09-08T17:53:28.860,5955,1601,1
293987,2011-09-11T17:02:26.330,6021,5857,1
294538,2011-09-12T05:31:50.687,5996,5955,1
295164,2011-09-12T18:51:51.530,6021,244,1
296740,2011-09-13T16:13:25.533,6067,5927,1
296816,2011-09-13T16:51:29.103,6071,5350,1
296817,2011-09-13T16:51:29.107,6071,4204,1
297318,2011-09-13T22:50:03.037,6088,2120,1
298369,2011-09-14T19:19:56.580,6100,6087,1
302670,2011-09-19T03:57:23.697,6172,4913,1
303171,2011-09-19T14:57:27.453,6177,6168,1
303222,2011-09-19T14:59:04.760,6168,6177,1
304448,2011-09-20T18:33:16.367,6181,1429,1
304449,2011-09-20T18:33:16.367,6181,60,1
304475,2011-09-20T18:35:54.197,1429,6181,1
305951,2011-09-21T15:12:20.863,6212,1752,1
305977,2011-09-21T15:21:22.450,6207,6119,1
308028,2011-09-23T17:10:17.387,6252,5869,1
308029,2011-09-23T17:10:17.390,6252,5333,1
308030,2011-09-23T17:14:45.707,6252,5136,1
310731,2011-09-26T16:33:17.883,6270,6135,1
312307,2011-09-27T21:07:57.190,6282,244,1
314858,2011-09-29T16:28:13.757,6316,3600,1
314984,2011-09-29T17:14:06.137,1235,5312,1
315235,2011-09-29T20:57:42.520,1817,167,1
315836,2011-09-30T05:28:21.720,6323,5906,1
317837,2011-10-01T14:39:19.550,2014,5662,1
321513,2011-10-04T16:25:45.547,6363,5409,1
322264,2011-10-05T02:49:15.097,6282,6355,1
323115,2011-10-05T19:00:37.983,6323,3897,1
324441,2011-10-07T01:46:07.243,6399,167,1
326292,2011-10-08T16:04:13.517,2571,244,1
327718,2011-10-10T01:16:21.500,6429,2923,1
332744,2011-10-13T20:31:15.060,6464,6444,1
332820,2011-10-13T21:07:39.820,6485,3556,1
332821,2011-10-13T21:07:39.820,6485,6157,1
337097,2011-10-17T15:57:33.180,6514,3390,1
339373,2011-10-19T16:19:50.147,6558,6255,1
339749,2011-10-19T19:01:01.973,6585,1282,1
339775,2011-10-19T19:25:33.957,6585,1285,1
341326,2011-10-20T20:43:50.377,6559,5685,1
341327,2011-10-20T20:43:50.377,6559,5463,1
341478,2011-10-20T23:44:52.323,6641,6567,1
341779,2011-10-21T06:32:32.673,6641,1073,1
342380,2011-10-21T19:26:32.833,6641,3868,1
347156,2011-10-26T06:22:30.370,6703,4136,1
347807,2011-10-27T00:21:06.877,6714,6693,1
348686,2011-11-01T13:42:10.240,6769,1743,1
348737,2011-11-01T16:52:31.383,6772,244,1
348875,2011-11-02T04:10:45.117,6785,6784,1
349075,2011-11-03T03:23:53.023,6784,6772,1
349558,2011-11-08T01:20:40.580,6827,6407,1
349893,2011-11-10T04:16:22.487,6842,884,1
349914,2011-11-10T07:13:11.513,6843,2787,1
350177,2011-11-12T02:57:24.260,6865,2767,1
350287,2011-11-12T21:11:57.383,6865,1168,1
350845,2011-11-17T17:22:54.687,6862,244,1
350900,2011-11-17T18:16:12.870,6916,6922,1
350915,2011-11-17T20:31:36.297,6921,2431,1
350916,2011-11-17T20:31:36.297,6921,2434,1
350917,2011-11-17T20:31:36.297,6921,689,1
350918,2011-11-17T20:31:36.297,6921,6415,1
350994,2011-11-18T02:10:05.617,6916,3498,1
351748,2011-11-22T18:05:47.500,6991,2558,1
351812,2011-11-22T22:53:02.143,7000,4423,1
351907,2011-11-23T09:07:03.607,7011,3902,1
351908,2011-11-23T09:07:13.257,7011,1121,1
352585,2011-11-28T09:08:54.933,7065,6959,1
352785,2011-11-29T22:16:03.260,7077,244,1
352786,2011-11-29T22:18:11.200,7078,7077,1
352997,2011-11-30T05:29:35.927,7092,6727,1
353262,2011-12-01T09:19:50.523,7127,5927,1
353312,2011-12-01T19:51:05.853,7127,1666,1
353539,2011-12-02T19:36:02.753,7177,1667,1
353973,2011-12-05T15:05:38.850,7211,6671,1
354037,2011-12-06T03:52:11.140,7228,4530,1
354038,2011-12-06T03:52:11.140,7228,7177,1
354064,2011-12-06T03:53:47.330,7177,7228,1
354164,2011-12-07T00:01:52.107,7081,2681,1
354341,2011-12-08T03:48:33.950,7245,6724,1
354418,2011-12-08T14:33:07.007,7257,7256,1
354444,2011-12-08T14:34:06.930,7256,7257,1
354453,2011-12-08T18:17:12.420,7256,995,1
354494,2011-12-09T04:30:28.770,7245,7228,1
355025,2011-12-12T21:39:26.887,7295,4039,1
355111,2011-12-13T05:30:57.990,7301,463,1
355112,2011-12-13T05:30:57.990,7301,6157,1
355113,2011-12-13T05:30:57.990,7301,3374,1
356100,2011-12-19T18:05:08.050,7352,7350,1
356197,2011-12-20T14:45:23.643,7350,7352,1
356625,2011-12-24T04:00:35.540,7413,7409,1
356651,2011-12-24T04:01:53.340,7409,7413,1
356821,2011-12-25T22:11:36.220,7420,6807,1
356822,2011-12-25T22:11:36.220,7420,6843,1
357136,2011-12-28T21:20:14.023,7444,3374,1
357426,2011-12-30T15:02:40.340,7465,6238,1
357462,2011-12-30T19:23:28.790,7472,2568,1
357926,2012-01-03T03:47:38.893,7494,6785,1
358025,2012-01-03T11:23:36.020,7499,1549,1
358040,2012-01-03T16:12:28.783,7499,4164,1
358057,2012-01-03T19:39:41.403,170,7499,1
358293,2012-01-05T12:01:10.623,368,3868,1
358359,2012-01-05T21:46:06.613,7527,244,1
358530,2012-01-07T18:06:48.097,7545,3868,1
358595,2012-01-08T00:51:11.573,7559,1678,1
358641,2012-01-08T10:17:42.610,7566,2913,1
358696,2012-01-08T10:39:03.897,2913,2988,1
358697,2012-01-08T10:39:03.897,2913,2989,1
358728,2012-01-08T11:22:09.770,7570,3449,1
358785,2012-01-08T13:57:21.510,7573,4606,1
358842,2012-01-08T18:44:25.857,7577,2781,1
358843,2012-01-08T18:44:25.860,7577,3720,1
358844,2012-01-08T18:44:25.860,7577,1147,1
359019,2012-01-09T19:31:21.903,7597,5132,1
359720,2012-01-13T17:38:03.827,7669,3549,1
359869,2012-01-14T22:28:19.610,7685,5319,1
360003,2012-01-16T01:07:46.467,7169,4281,1
360451,2012-01-18T09:29:35.140,7736,1073,1
360452,2012-01-18T09:29:35.140,7736,2096,1
360453,2012-01-18T09:29:35.143,7736,573,1
360454,2012-01-18T09:29:35.143,7736,689,1
360456,2012-01-18T09:36:47.070,7736,3902,1
360457,2012-01-18T09:36:47.070,7736,937,1
360586,2012-01-19T00:01:13.890,7752,228,1
360587,2012-01-19T00:01:13.893,7752,2756,1
360588,2012-01-19T00:01:13.893,7752,1507,1
360589,2012-01-19T00:01:13.893,7752,4979,1
360590,2012-01-19T00:01:13.893,7752,2658,1
360630,2012-01-19T16:29:14.797,7763,1715,1
360656,2012-01-19T16:33:03.123,7763,1482,1
360657,2012-01-19T16:33:03.123,7763,4856,1
360864,2012-01-20T18:26:50.820,7780,1579,1
361328,2012-01-24T09:48:53.030,7821,2528,1
361790,2012-01-26T18:14:10.813,7855,1429,1
361791,2012-01-26T18:14:10.813,7855,89,1
361792,2012-01-26T18:14:10.813,7855,60,1
361916,2012-01-27T15:20:45.720,7865,6843,1
361936,2012-01-27T19:28:53.930,7870,7865,1
362031,2012-01-28T00:22:06.977,7878,52,1
362179,2012-01-28T21:48:48.173,7879,3720,1
362180,2012-01-28T21:48:48.173,7879,2781,1
362181,2012-01-28T21:48:48.173,7879,1429,1
362938,2012-02-01T15:22:01.960,7905,6019,1
363513,2012-02-05T21:57:56.467,7979,2767,1
363514,2012-02-05T21:57:56.473,7979,2795,1
363769,2012-02-07T21:04:42.950,7997,7753,1
363979,2012-02-08T17:22:04.643,8004,1950,1
364124,2012-02-09T01:09:44.507,8015,5528,1
364137,2012-02-09T04:35:54.930,8015,3221,1
364232,2012-02-09T14:27:44.097,8006,3532,1
364429,2012-02-11T00:19:31.250,8049,4274,1
365434,2012-02-16T14:19:54.530,8124,4203,1
365807,2012-02-19T02:06:50.430,8151,865,1
365914,2012-02-19T06:55:59.170,8157,59,1
366160,2012-02-20T16:05:22.417,8158,2767,1
366204,2012-02-20T20:13:40.723,8175,6423,1
366205,2012-02-20T20:13:40.723,8175,6493,1
367312,2012-02-26T21:37:28.290,8262,884,1
367704,2012-02-28T04:28:44.240,8275,6379,1
368108,2012-03-01T01:22:13.043,8313,2925,1
368600,2012-03-03T18:56:12.700,8371,722,1
369279,2012-03-07T19:06:46.443,8425,8378,1
369294,2012-03-07T20:04:49.140,8428,8278,1
370059,2012-03-11T23:13:06.247,5187,5602,1
370255,2012-03-12T22:54:51.300,8502,6419,1
370350,2012-03-13T13:30:17.997,8502,8485,1
370355,2012-03-13T14:17:21.083,856,2924,1
371455,2012-03-20T18:10:11.447,8603,8599,1
371561,2012-03-21T01:15:05.883,8608,5264,1
372400,2012-03-24T14:02:49.933,8662,530,1
372408,2012-03-24T15:08:31.200,8664,4762,1
372437,2012-03-24T15:43:22.907,4762,8664,1
372444,2012-03-24T16:58:32.623,8664,2711,1
372508,2012-03-25T06:25:01.093,8673,8000,1
372588,2012-03-25T13:57:28.093,8678,8664,1
372614,2012-03-25T13:57:43.933,8664,8678,1
372630,2012-03-25T15:45:20.243,8674,7413,1
372814,2012-03-26T21:29:49.690,7413,573,1
373003,2012-03-27T23:18:57.280,8702,2908,1
373195,2012-03-28T18:21:41.787,8716,320,1
373253,2012-03-29T00:35:29.840,8725,8000,1
373653,2012-03-31T02:29:37.563,8771,801,1
373654,2012-03-31T02:29:55.923,8771,2410,1
374127,2012-04-02T23:55:43.163,8729,8781,1
374615,2012-04-05T02:42:40.093,8832,3897,1
374617,2012-04-05T02:44:09.813,8832,1751,1
374618,2012-04-05T02:44:26.840,8832,2392,1
374853,2012-04-06T20:02:33.650,8865,692,1
374935,2012-04-07T03:32:49.407,8859,6015,1
375007,2012-04-07T12:29:28.217,8872,5274,1
375477,2012-04-09T17:36:25.827,8909,8021,1
375930,2012-04-11T19:14:17.427,8905,623,1
375935,2012-04-11T20:12:54.030,8962,141,1
376102,2012-04-12T18:16:52.640,8958,8137,1
376128,2012-04-13T02:08:54.420,8958,5829,1
376133,2012-04-13T02:57:56.843,8958,1474,1
376134,2012-04-13T02:59:01.130,8958,8022,1
376390,2012-04-14T21:20:59.170,9003,5145,1
376712,2012-04-15T18:50:39.150,9025,5855,1
376945,2012-04-16T18:05:57.780,9042,3549,1
377036,2012-04-16T19:47:37.420,9043,4607,1
377039,2012-04-16T20:05:21.167,9052,592,1
377076,2012-04-16T22:29:03.150,9055,4922,1
377316,2012-04-18T17:45:04.767,9076,244,1
377750,2012-04-21T16:37:19.500,6282,6397,1
377787,2012-04-21T19:52:29.387,9033,1817,1
378068,2012-04-23T03:12:01.547,9112,518,1
378426,2012-04-24T20:30:15.740,9145,3062,1
378545,2012-04-25T15:02:25.447,9122,7870,1
378571,2012-04-25T19:22:56.427,9131,9067,1
378687,2012-04-26T00:51:00.860,9158,7870,1
379366,2012-04-30T03:38:15.933,9195,845,1
379699,2012-05-01T02:46:59.777,9225,9191,1
379712,2012-05-01T04:40:38.973,9221,2781,1
379871,2012-05-01T19:30:19.133,9237,296,1
379872,2012-05-01T19:30:19.133,9237,2197,1
380425,2012-05-04T12:01:58.757,9284,592,1
381550,2012-05-10T11:22:34.237,9355,8157,1
381551,2012-05-10T11:22:34.253,9355,59,1
381647,2012-05-10T16:06:37.970,9362,166,1
381829,2012-05-11T08:59:20.207,592,5836,1
382123,2012-05-12T17:17:15.433,9394,5136,1
382124,2012-05-12T17:17:15.433,9394,6252,1
382482,2012-05-14T17:11:18.040,9308,6616,1
382800,2012-05-16T03:27:46.980,9445,1617,1
382909,2012-05-16T15:41:37.673,9449,1505,1
383047,2012-05-17T06:44:46.423,9460,762,1
383076,2012-05-17T14:01:55.550,9445,1060,1
383077,2012-05-17T14:01:55.550,9445,8628,1
384393,2012-05-24T10:22:50.650,9529,9384,1
384494,2012-05-25T01:31:32.017,9542,6741,1
384692,2012-05-25T22:44:18.833,9551,7127,1
384693,2012-05-25T22:44:18.833,9551,1666,1
385061,2012-05-27T20:20:56.827,9583,4858,1
385066,2012-05-27T20:51:28.750,9584,8469,1
385092,2012-05-28T04:03:32.650,9584,9238,1
385174,2012-05-28T09:05:44.933,9594,9225,1
385605,2012-05-30T00:46:47.327,9622,1432,1
385815,2012-05-30T23:31:15.200,9640,8456,1
386488,2012-06-01T17:32:43.353,9707,3456,1
387142,2012-06-04T20:42:30.353,9745,9734,1
387312,2012-06-05T21:55:30.820,9720,5291,1
387526,2012-06-07T09:20:24.093,9764,5020,1
387677,2012-06-07T20:57:17.063,9790,1451,1
388027,2012-06-08T19:41:30.353,9815,4618,1
388620,2012-06-11T17:07:44.620,9842,1935,1
388623,2012-06-11T18:01:56.480,9840,6753,1
388701,2012-06-12T14:17:04.533,9861,8656,1
389198,2012-06-14T20:56:09.323,9889,2591,1
389300,2012-06-15T08:15:35.763,9889,175,1
389789,2012-06-18T03:02:08.260,9938,9914,1
389815,2012-06-18T03:03:15.907,9914,9938,1
390198,2012-06-19T15:29:03.710,9966,9948,1
390301,2012-06-19T22:02:01.797,9807,124,1
390465,2012-06-20T16:47:25.933,2781,244,1
390717,2012-06-21T18:15:22.507,9969,2894,1
390740,2012-06-21T19:37:57.420,8903,9699,1
390900,2012-06-22T15:46:04.720,10022,2583,1
390964,2012-06-22T20:32:00.027,10028,452,1
391617,2012-06-25T16:52:02.200,10045,9615,1
392901,2012-07-01T22:25:17.097,10133,10129,1
392927,2012-07-01T22:25:28.197,10129,10133,1
392969,2012-07-02T05:32:15.053,10138,5209,1
392970,2012-07-02T05:32:15.053,10138,3729,1
392971,2012-07-02T05:32:15.057,10138,2795,1
393111,2012-07-02T14:05:31.687,10143,2446,1
393112,2012-07-02T14:05:31.687,10143,1347,1
393321,2012-07-03T03:32:07.413,10159,6930,1
393626,2012-07-04T03:57:09.230,10177,6842,1
393973,2012-07-05T14:40:19.413,10198,9776,1
394055,2012-07-06T02:52:35.920,10069,5996,1
394147,2012-07-06T17:12:28.503,3815,592,1
394199,2012-07-06T18:16:12.233,10216,623,1
394629,2012-07-08T17:59:22.883,10245,2170,1
394669,2012-07-08T18:23:52.903,10245,9267,1
394733,2012-07-09T00:37:54.590,4933,3412,1
395478,2012-07-12T18:52:28.410,4933,2781,1
395630,2012-07-13T14:07:47.633,10294,1549,1
395716,2012-07-13T19:43:33.100,10302,2623,1
396199,2012-07-16T13:19:34.330,10350,10326,1
396268,2012-07-16T15:15:38.580,10351,10326,1
396787,2012-07-18T15:56:12.917,10398,1326,1
397497,2012-07-21T18:31:17.263,10439,327,1
397721,2012-07-23T06:53:17.077,4913,6172,1
397919,2012-07-24T04:53:58.493,10460,429,1
397997,2012-07-24T13:08:15.237,10473,10376,1
397998,2012-07-24T13:10:13.427,10473,4526,1
398298,2012-07-25T19:38:45.907,10489,1743,1
398453,2012-07-26T04:55:46.997,10504,244,1
398500,2012-07-26T15:00:37.603,10493,10177,1
398501,2012-07-26T15:00:37.603,10493,8262,1
398855,2012-07-27T22:06:12.277,10434,3618,1
398860,2012-07-27T23:02:06.910,3860,437,1
398944,2012-07-28T03:52:02.140,10531,10459,1
399654,2012-07-31T17:38:28.813,10567,452,1
399868,2012-08-01T18:44:42.500,10549,3957,1
400392,2012-08-03T19:49:03.870,10614,9238,1
400722,2012-08-05T16:31:23.527,10631,7264,1
400881,2012-08-06T14:23:38.363,10540,2744,1
401053,2012-08-07T03:09:09.203,10658,244,1
401181,2012-08-07T15:44:05.987,10664,5,1
401182,2012-08-07T15:44:05.987,10664,3779,1
401209,2012-08-07T16:35:07.920,10668,7428,1
401578,2012-08-08T20:17:02.543,10695,7420,1
401754,2012-08-09T09:12:36.927,10699,10689,1
401978,2012-08-10T01:24:56.730,10721,10360,1
401979,2012-08-10T01:24:56.730,10721,4183,1
401982,2012-08-10T02:07:06.407,10733,166,1
401983,2012-08-10T02:07:06.407,10733,9362,1
401984,2012-08-10T02:07:06.407,10733,1689,1
402174,2012-08-10T21:09:37.567,10567,5364,1
402241,2012-08-10T22:32:13.073,10751,437,1
402634,2012-08-12T22:28:17.653,10767,82,1
402961,2012-08-14T16:54:49.653,9993,5,1
403450,2012-08-16T01:33:59.440,10804,1,1
403616,2012-08-16T21:07:32.193,10843,2744,1
403729,2012-08-17T07:04:58.733,10849,967,1
403782,2012-08-17T16:13:46.363,10699,5102,1
403882,2012-08-17T22:56:17.377,10832,1952,1
404019,2012-08-18T11:59:36.430,8502,2767,1
404126,2012-08-19T03:17:09.950,2744,471,1
404127,2012-08-19T03:18:24.893,471,2744,1
404255,2012-08-19T18:35:43.673,10867,10843,1
404422,2012-08-20T17:46:30.153,8852,5251,1
404423,2012-08-20T17:47:01.027,5251,8852,1
404600,2012-08-21T16:09:25.760,10879,5955,1
404616,2012-08-21T16:14:47.920,10879,10069,1
404645,2012-08-21T19:01:38.400,437,8740,1
404646,2012-08-21T19:02:16.760,8740,437,1
404722,2012-08-21T21:58:18.530,10897,5336,1
404913,2012-08-22T16:12:09.763,10918,6616,1
405072,2012-08-23T10:58:16.167,10930,10883,1
405230,2012-08-23T18:41:52.447,10942,228,1
405231,2012-08-23T18:41:52.447,10942,1507,1
405232,2012-08-23T18:41:52.447,10942,692,1
406325,2012-08-27T15:27:40.213,11003,154,1
406351,2012-08-27T15:33:59.360,11013,10699,1
406621,2012-08-28T05:24:42.080,11031,4912,1
406673,2012-08-28T13:11:31.603,11041,9948,1
406860,2012-08-28T23:20:13.663,743,11060,1
406892,2012-08-29T02:47:58.607,11060,9948,1
407041,2012-08-30T00:04:52.643,10637,8577,1
407042,2012-08-30T00:04:52.643,10637,6559,1
407043,2012-08-30T00:04:52.643,10637,1505,1
407053,2012-08-30T00:25:33.247,10531,2322,1
407156,2012-08-30T11:50:57.603,743,9948,1
407225,2012-08-30T17:02:05.307,743,2580,1
407230,2012-08-30T17:40:57.833,11090,990,1
407847,2012-09-01T19:56:25.613,11120,11060,1
407914,2012-09-02T02:17:46.367,827,2690,1
407944,2012-09-02T04:34:20.100,5996,10069,1
407945,2012-09-02T04:42:57.157,11130,827,1
408381,2012-09-04T03:53:42.140,11159,1774,1
408950,2012-09-06T11:18:21.520,11196,2648,1
409095,2012-09-06T19:31:27.477,11206,7708,1
409260,2012-09-07T10:11:32.183,11206,5644,1
409633,2012-09-09T02:17:23.600,11235,10138,1
409634,2012-09-09T02:17:23.600,11235,7089,1
409637,2012-09-09T02:20:59.053,11235,743,1
409762,2012-09-09T19:12:26.253,743,7089,1
410438,2012-09-12T15:07:18.253,11273,7433,1
410669,2012-09-13T19:27:47.970,11301,11159,1
412375,2012-09-17T16:41:22.050,12337,1120,1
412376,2012-09-17T16:41:22.050,12337,6181,1
412377,2012-09-17T16:41:22.050,12337,2644,1
412477,2012-09-18T02:35:36.690,12344,4319,1
412576,2012-09-18T19:52:03.170,12350,5,1
412577,2012-09-18T19:53:16.507,12350,9993,1
412633,2012-09-19T01:45:23.883,12357,11273,1
412669,2012-09-19T03:31:42.400,12357,3906,1
412670,2012-09-19T03:31:42.400,12357,827,1
412697,2012-09-19T04:02:02.963,12361,3890,1
412955,2012-09-19T21:59:20.150,12372,6255,1
413221,2012-09-21T21:49:38.463,11123,10745,1
413964,2012-09-25T10:26:08.367,12428,937,1
414033,2012-09-25T17:03:14.660,12428,10396,1
414062,2012-09-25T18:28:44.593,8262,11017,1
414066,2012-09-25T18:34:28.067,12437,11101,1
414067,2012-09-25T18:35:10.687,12437,10056,1
414231,2012-09-26T12:00:17.670,12428,8678,1
414582,2012-09-27T12:09:32.967,12477,12336,1
415083,2012-09-29T06:46:51.780,12518,891,1
415344,2012-09-30T14:56:11.047,12536,12521,1
415943,2012-10-02T22:55:26.897,12579,10059,1
416663,2012-10-08T07:18:13.390,12628,1073,1
417006,2012-10-09T16:39:08.917,12656,7089,1
417065,2012-10-09T19:48:45.857,12663,44,1
417211,2012-10-10T13:33:37.083,12673,1848,1
419272,2012-10-16T15:45:04.753,12731,2506,1
420360,2012-10-21T19:54:11.197,12837,12374,1
420600,2012-10-22T23:04:57.593,12894,11037,1
421267,2012-10-26T14:31:35.673,12933,6434,1
421278,2012-10-26T15:42:44.147,12947,1505,1
421504,2012-10-28T07:14:32.690,12944,9085,1
421909,2012-10-29T19:51:15.980,12992,59,1
422002,2012-10-30T10:49:46.963,12982,12518,1
422314,2012-10-31T17:27:08.657,13025,244,1
422471,2012-11-01T16:39:32.167,13022,3374,1
422472,2012-11-01T17:46:23.063,13039,244,1
422683,2012-11-03T05:49:36.033,12756,244,1
422685,2012-11-03T05:53:23.487,10543,244,1
422757,2012-11-03T19:14:16.920,13060,8854,1
422877,2012-11-04T13:02:18.490,12947,2767,1
422878,2012-11-04T13:02:18.490,12947,2795,1
422924,2012-11-04T16:30:04.057,13071,3730,1
422925,2012-11-04T16:30:42.387,13071,2460,1
422926,2012-11-04T16:30:42.387,13071,4,1
422927,2012-11-04T16:30:42.387,13071,5721,1
423022,2012-11-05T04:00:02.060,13077,10837,1
423175,2012-11-06T13:26:13.220,13084,12884,1
423970,2012-11-09T15:26:59.697,13144,631,1
424311,2012-11-11T15:18:22.543,13165,244,1
424312,2012-11-11T15:59:22.067,13156,8512,1
424973,2012-11-14T23:16:02.100,6415,5662,1
425337,2012-11-16T14:13:23.633,13240,13245,1
425588,2012-11-17T15:03:42.023,6691,3549,1
425589,2012-11-17T15:03:42.023,6691,827,1
425590,2012-11-17T15:03:42.023,6691,3532,1
425860,2012-11-19T01:34:09.117,13267,8073,1
425861,2012-11-19T01:34:57.337,13267,6753,1
425881,2012-11-19T08:53:53.817,13255,3549,1
426883,2012-11-24T13:15:13.577,13329,13255,1
427690,2012-11-27T22:34:10.433,13384,13245,1
429535,2012-12-06T21:07:39.953,13521,6589,1
430289,2012-12-10T11:30:59.827,6989,13573,1
430364,2012-12-10T21:12:08.147,1617,13573,1
430738,2012-12-12T18:05:09.283,13600,6811,1
430871,2012-12-13T10:26:24.760,13610,12884,1
431517,2012-12-17T20:34:20.007,13661,12450,1
431518,2012-12-17T20:34:20.007,13661,13651,1
431788,2012-12-19T12:27:52.133,185,7428,1
431854,2012-12-19T17:11:42.637,13682,13619,1
432034,2012-12-20T10:33:33.527,13685,10837,1
432035,2012-12-20T10:33:33.527,13685,5619,1
433057,2012-12-27T00:46:28.330,13757,13157,1
437543,2013-01-01T22:15:02.557,13812,8212,1
438417,2013-01-03T04:33:02.377,13830,6420,1
439512,2013-01-04T19:47:05.593,13859,13077,1
440359,2013-01-06T01:04:28.327,13876,307,1
442057,2013-01-08T13:33:40.450,13916,4214,1
444236,2013-01-11T18:54:46.903,13983,11255,1
444288,2013-01-11T20:11:26.757,13990,5173,1
444977,2013-01-13T03:46:15.507,14014,10837,1
446551,2013-01-14T20:29:21.763,14021,2767,1
448191,2013-01-17T17:57:10.640,14081,5164,1
448248,2013-01-17T19:38:18.253,14082,2681,1
451540,2013-01-22T19:44:23.430,14143,12983,1
453520,2013-01-25T14:22:24.293,14189,623,1
455209,2013-01-28T04:33:02.690,14236,244,1
455280,2013-01-28T12:42:07.290,14180,13255,1
459585,2013-01-31T12:18:49.210,7661,11124,1
459764,2013-02-01T02:31:53.093,14299,10837,1
459765,2013-02-01T05:07:03.617,14299,8221,1
459909,2013-02-01T18:43:49.997,14308,10170,1
460037,2013-02-02T16:44:44.183,14319,8577,1
461026,2013-02-06T21:45:14.843,14369,4933,1
461164,2013-02-07T08:15:31.903,14379,3049,1
461165,2013-02-07T08:15:31.903,14379,4030,1
461205,2013-02-07T17:27:24.703,14372,6434,1
461373,2013-02-08T16:51:56.460,14388,318,1
461611,2013-02-09T20:41:36.850,14399,14398,1
461748,2013-02-10T19:45:31.637,14412,14398,1
462073,2013-02-11T22:52:38.490,14426,1112,1
462398,2013-02-13T00:06:27.537,14454,4938,1
462399,2013-02-13T00:06:27.537,14454,10916,1
462551,2013-02-13T20:08:27.580,14466,623,1
462586,2013-02-13T21:16:01.573,13791,14450,1
463367,2013-02-18T02:30:26.800,14511,3846,1
463368,2013-02-18T02:30:26.800,14511,10396,1
463373,2013-02-18T03:03:26.337,849,210,3
463374,2013-02-18T03:03:26.337,1769,820,3
463375,2013-02-18T03:03:26.337,2365,692,3
463376,2013-02-18T03:03:26.337,3207,2927,3
463377,2013-02-18T03:03:26.337,3662,2781,3
463378,2013-02-18T03:03:26.337,3812,1678,3
